PANEL,KODE,JENIS_LAMPU,TIANG,KONDISI_TIANG,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
518013745804,DS. KABUNAN 2B20,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kabunan ,Balen ,Bojonegoro,-7.206229,111.935068
518013745804,DS. KABUNAN 2B21,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kabunan ,Balen ,Bojonegoro,-7.206248,111.935366
518013745804,DS. KABUNAN 2B22,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kabunan ,Balen ,Bojonegoro,-7.206324,111.935652
518013745804,DS. KABUNAN 2B23,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kabunan ,Balen ,Bojonegoro,-7.206354,111.935874
DS. KDGBND 1,DS. KDGBND 1A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.157221,111.976742
DS. KDGBND 1,DS. KDGBND 1A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.157500,111.976684
DS. KDGBND 1,DS. KDGBND 1A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.157826,111.976603
DS. KDGBND 1,DS. KDGBND 1A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.158087,111.976538
DS. KDGBND 1,DS. KDGBND 1A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.158350,111.976494
DS. KDGBND 1,DS. KDGBND 1A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.158602,111.976425
DS. KDGBND 1,DS. KDGBND 1A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.158934,111.976353
DS. KDGBND 1,DS. KDGBND 1A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.159219,111.976343
DS. KDGBND 1,DS. KDGBND 1A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.159513,111.976334
DS. KDGBND 1,DS. KDGBND 1A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.159815,111.976322
DS. KDGBND 1,DS. KDGBND 1A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.159958,111.976326
DS. KDGBND 1,DS. KDGBND 1A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.160101,111.976146
DS. KDGBND 1,DS. KDGBND 1A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.160274,111.975964
DS. KDGBND 1,DS. KDGBND 1A14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.160464,111.975780
DS. KDGBND 1,DS. KDGBND 1A15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.160687,111.975652
DS. KDGBND 1,DS. KDGBND 1A16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.160943,111.975530
DS. KDGBND 1,DS. KDGBND 1A17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.161168,111.975423
DS. KDGBND 1,DS. KDGBND 1A18,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.161417,111.975308
DS. KDGBND 1,DS. KDGBND 1A19,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.161702,111.975185
DS. KDGBND 1,DS. KDGBND 1A20,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.161982,111.975058
DS. KDGBND 1,DS. KDGBND 1A21,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.162280,111.974927
DS. KDGBND 1,DS. KDGBND 1A22,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.162559,111.974803
DS. KDGBND 1,DS. KDGBND 1A23,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.162835,111.974746
DS. KDGBND 1,DS. KDGBND 1A24,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.163154,111.974698
DS. KDGBND 1,DS. KDGBND 1B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.163137,111.974420
DS. KDGBND 1,DS. KDGBND 1B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.163144,111.974142
DS. KDGBND 1,DS. KDGBND 1B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.163137,111.974420
DS. KDGBND 1,DS. KDGBND 1B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.163144,111.974142
518080427724,DS. KDGBND 3A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174326,111.982722
518080427724,DS. KDGBND 3A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174416,111.982957
518080427724,DS. KDGBND 3A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174561,111.983177
518080427724,DS. KDGBND 3A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174738,111.983338
518080427724,DS. KDGBND 3A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174948,111.983446
518080427724,DS. KDGBND 3A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.175192,111.983568
518080427724,DS. KDGBND 3A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.175437,111.983706
518080427724,DS. KDGBND 3A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.175631,111.983919
518080427724,DS. KDGBND 3A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.175802,111.984130
518080427724,DS. KDGBND 3A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.175951,111.984373
518080427724,DS. KDGBND 3A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176076,111.984610
518080427724,DS. KDGBND 3A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176208,111.984849
518080427724,DS. KDGBND 3A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176336,111.985036
518080427724,DS. KDGBND 3A14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176557,111.985139
518080427724,DS. KDGBND 3A15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176350,111.985110
518080427724,DS. KDGBND 3A16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176491,111.985183
518080427724,DS. KDGBND 3A17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176686,111.985250
518080427724,DS. KDGBND 3A18,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176794,111.985466
518080427724,DS. KDGBND 3A19,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.176920,111.985731
518080427724,DS. KDGBND 3B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174239,111.982392
518080427724,DS. KDGBND 3B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.174089,111.982215
518080427724,DS. KDGBND 3B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.173898,111.982007
518080427724,DS. KDGBND 3B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.173715,111.981864
518080427724,DS. KDGBND 3B5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.173451,111.981822
518080427724,DS. KDGBND 3B6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.173149,111.981782
518080427724,DS. KDGBND 3B7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.172908,111.981732
518080427724,DS. KDGBND 3B8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.172630,111.981696
518080395420,DS. KDGBND 5A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178893,111.990155
518080395420,DS. KDGBND 5A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179023,111.990432
518080395420,DS. KDGBND 5A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179116,111.990643
518080395420,DS. KDGBND 5A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179255,111.990964
518080395420,DS. KDGBND 5A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179343,111.991157
518080395420,DS. KDGBND 5A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179446,111.991393
518080395420,DS. KDGBND 5A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179542,111.991623
518080395420,DS. KDGBND 5A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179666,111.991907
518080395420,DS. KDGBND 5A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179748,111.992130
518080395420,DS. KDGBND 5A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179854,111.992343
518080395420,DS. KDGBND 5A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.179947,111.992572
518080395420,DS. KDGBND 5A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.180070,111.992878
518080395420,DS. KDGBND 5A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.180176,111.993136
518080395420,DS. KDGBND 5A14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.180310,111.993437
518080395420,DS. KDGBND 5A15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.180436,111.993661
518080395420,DS. KDGBND 5B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178763,111.989878
518080395420,DS. KDGBND 5B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178669,111.989666
518080395420,DS. KDGBND 5B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178559,111.989427
518080395420,DS. KDGBND 5B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178463,111.989200
518080395420,DS. KDGBND 5B5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178330,111.988898
518080395420,DS. KDGBND 5B6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178256,111.988747
518080395420,DS. KDGBND 5B7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178148,111.988496
518080395420,DS. KDGBND 5B8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.178037,111.988227
518080395420,DS. KDGBND 5B9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177928,111.987982
518080395420,DS. KDGBND 5B10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177820,111.987740
518080395420,DS. KDGBND 5B11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177703,111.987489
518080395420,DS. KDGBND 5B12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177601,111.987277
518080395420,DS. KDGBND 5B13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177479,111.987019
518080395420,DS. KDGBND 5B14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177367,111.986763
518080395420,DS. KDGBND 5B15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177258,111.986506
518080395420,DS. KDGBND 5B16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177154,111.986261
518080395420,DS. KDGBND 5B17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kedungbondo,Balen ,Bojonegoro,-7.177043,111.986006
518011685577,DS. KMMG 1A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209422,111.953010
518011685577,DS. KMMG 1A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209422,111.953245
518011685577,DS. KMMG 1A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU MIRING,Kemamang,Balen ,Bojonegoro,-7.209436,111.953506
518011685577,DS. KMMG 1A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209479,111.953757
518011685577,DS. KMMG 1A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209528,111.954061
518011685577,DS. KMMG 1A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209564,111.954287
518011685577,DS. KMMG 1A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209594,111.954575
518011685577,DS. KMMG 1A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209625,111.954847
518011685577,DS. KMMG 1A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209664,111.955147
518011685577,DS. KMMG 1A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209698,111.955383
518011685577,DS. KMMG 1A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209730,111.955680
518011685577,DS. KMMG 1A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209764,111.955957
518011685577,DS. KMMG 1A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209794,111.956171
518011685577,DS. KMMG 1A14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209836,111.956521
518011685577,DS. KMMG 1A15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kemamang,Balen ,Bojonegoro,-7.209865,111.956734
518011685577,DS. KMMG 1A16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU MIRING,Kemamang,Balen ,Bojonegoro,-7.209903,111.957047
518011685577,DS. KMMG 1A17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU MIRING,Kemamang,Balen ,Bojonegoro,-7.209937,111.957305
518011685456,DS. MGL 1A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193755,111.975690
518011685456,DS. MGL 1A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194046,111.975619
518011685456,DS. MGL 1A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194317,111.975528
518011685456,DS. MGL 1A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194519,111.975452
518011685456,DS. MGL 1A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194705,111.975377
518011685456,DS. MGL 1A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194683,111.975163
518011685456,DS. MGL 1A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.194808,111.975697
518011685456,DS. MGL 1B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193437,111.975757
518011685456,DS. MGL 1B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193123,111.975786
518011685456,DS. MGL 1B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193167,111.976053
518011685456,DS. MGL 1B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193252,111.976327
518011685456,DS. MGL 1B5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193334,111.976590
518011685456,DS. MGL 1B6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193404,111.976909
518011685456,DS. MGL 1B7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193469,111.977199
518011685456,DS. MGL 1B8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193530,111.977464
518011685456,DS. MGL 1B9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193580,111.977727
518011685456,DS. MGL 1B10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.193008,111.975787
518011685456,DS. MGL 1B11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.192743,111.975790
518011685456,DS. MGL 1B12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.192460,111.975771
518011685456,DS. MGL 1B13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.192096,111.975754
518011685456,DS. MGL 1B14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191886,111.975758
518011685456,DS. MGL 1B15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191670,111.975758
518011685456,DS. MGL 1B16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191407,111.975758
518011685456,DS. MGL 1B17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191065,111.975695
518011685456,DS. MGL 1B18,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191065,111.975517
518011685456,DS. MGL 1B19,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191032,111.975193
518011685456,DS. MGL 1B20,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191027,111.974946
518011685456,DS. MGL 1B21,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Margomulyo,Balen ,Bojonegoro,-7.191046,111.974652
DS. MULYOAGUNG 1,DS. MLYNG 1A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.178345,111.95047
DS. MULYOAGUNG 1,DS. MLYNG 1A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.178578,111.950279
DS. MULYOAGUNG 1,DS. MLYNG 1A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.178807,111.950145
DS. MULYOAGUNG 1,DS. MLYNG 1A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179020,111.950032
DS. MULYOAGUNG 1,DS. MLYNG 1A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179208,111.949930
DS. MULYOAGUNG 1,DS. MLYNG 1A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179469,111.949755
DS. MULYOAGUNG 1,DS. MLYNG 1B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.178116,111.950676
DS. MULYOAGUNG 1,DS. MLYNG 1B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.177909,111.950732
DS. MULYOAGUNG 1,DS. MLYNG 1B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.177698,111.950816
DS. MULYOAGUNG 1,DS. MLYNG 1B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.177438,111.950905
DS. MULYOAGUNG 1,DS. MLYNG 1B5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.177267,111.950978
DS. MULYOAGUNG 1,DS. MLYNG 1B6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.176992,111.951094
DS. MULYOAGUNG 1,DS. MLYNG 1B7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.176722,111.951206
DS. MULYOAGUNG 1,DS. MLYNG 1B8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.176447,111.951290
DS. MULYOAGUNG 1,DS. MLYNG 1B9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.176132,111.951389
DS. MULYOAGUNG 1,DS. MLYNG 1B10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.175829,111.951478
DS. MULYOAGUNG 1,DS. MLYNG 1B11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.175457,111.951554
DS. MULYOAGUNG 1,DS. MLYNG 1B12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.175440,111.951778
DS. MULYOAGUNG 1,DS. MLYNG 1B13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.175490,111.951966
DS. MULYOAGUNG 1,DS. MLYNG 1B14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.175541,111.952180
518013461097,DS. MLYNG 6A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.180304,111.949550
518013461097,DS. MLYNG 6A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.180215,111.949312
518013461097,DS. MLYNG 6A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.180088,111.949211
518013461097,DS. MLYNG 6A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179882,111.949325
518013461097,DS. MLYNG 6A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179607,111.949498
518013461097,DS. MLYNG 6A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Mulyoagung,Balen ,Bojonegoro,-7.179439,111.949560
518013461097,DS. MLYNG 6A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU MIRING,Mulyoagung,Balen ,Bojonegoro,-7.179379,111.949314
